Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK,NOBL,ONEY,PEY,QDEF,QDF,QDIV,QDYN,RDIV,RDVY,REGL,RNDV,RNLC,RNMC,RNSC,SDOG,SDVY,SDY,SMDV,SPDV,SPHD,SPYD,TDIV,VSDA,WBIY,XSHD
31/12/2019,1800.66799,16194.5785,10359.4151,10359.4151,16194.5785,8437.97629,10359.4151,8437.97629,1749.89329,1749.89329,1749.89329,26073.71713,1233.85643,1166.74114,1244.51997,10359.4151,286.06309,812.20287,967.90244,1842.04776,16194.5785,26073.71713,1021.58132,10359.4151,26073.71713,1800.66799,4300.18816,4300.18816,1800.66799,1800.66799,1800.66799,1800.66799,1800.66799,1800.66799,16194.5785,1800.66799,10359.4151,16194.5785,8437.97629,1800.66799,4300.18816,1800.66799,8437.97629,1800.66799,1800.66799,1800.66799,26073.71713,10359.4151,4300.18816,12356.8471
02/01/2020,1806.46856,16241.2149,10444.9116,10444.9116,16241.2149,8430.13037,10444.9116,8430.13037,1772.62882,1772.62882,1772.62882,26551.82169,1247.85349,1186.26339,1234.28748,10444.9116,286.66675,818.41809,976.3737,1845.42592,16241.2149,26551.82169,1007.43005,10444.9116,26551.82169,1806.46856,4291.30593,4291.30593,1806.46856,1806.46856,1806.46856,1806.46856,1806.46856,1806.46856,16241.2149,1806.46856,10444.9116,16241.2149,8430.13037,1806.46856,4291.30593,1806.46856,8430.13037,1806.46856,1806.46856,1806.46856,26551.82169,10444.9116,4291.30593,12324.3309
03/01/2020,1794.98421,16185.9751,10378.3139,10378.3139,16185.9751,8400.56859,10378.3139,8400.56859,1761.29538,1761.29538,1761.29538,26283.12189,1237.64462,1184.40604,1232.43305,10378.3139,286.02285,816.64732,966.9783,1830.04678,16185.9751,26283.12189,1008.64564,10378.3139,26283.12189,1794.98421,4276.86335,4276.86335,1794.98421,1794.98421,1794.98421,1794.98421,1794.98421,1794.98421,16185.9751,1794.98421,10378.3139,16185.9751,8400.56859,1794.98421,4276.86335,1794.98421,8400.56859,1794.98421,1794.98421,1794.98421,26283.12189,10378.3139,4276.86335,12293.8132
06/01/2020,1796.48143,16204.4873,10414.6776,10414.6776,16204.4873,8412.741,10414.6776,8412.741,1771.85275,1771.85275,1771.85275,26359.32334,1242.00974,1183.61525,1235.14621,10414.6776,288.00302,823.31826,965.93868,1840.85061,16204.4873,26359.32334,1010.60706,10414.6776,26359.32334,1796.48143,4275.64605,4275.64605,1796.48143,1796.48143,1796.48143,1796.48143,1796.48143,1796.48143,16204.4873,1796.48143,10414.6776,16204.4873,8412.741,1796.48143,4275.64605,1796.48143,8412.741,1796.48143,1796.48143,1796.48143,26359.32334,10414.6776,4275.64605,12292.3227
07/01/2020,1791.39201,16185.7533,10389.1144,10389.1144,16185.7533,8387.78978,10389.1144,8387.78978,1768.12599,1768.12599,1768.12599,26366.33759,1240.2978,1182.17267,1226.20911,10389.1144,287.69061,821.14774,959.69625,1836.48965,16185.7533,26366.33759,1008.2987,10389.1144,26366.33759,1791.39201,4267.71229,4267.71229,1791.39201,1791.39201,1791.39201,1791.39201,1791.39201,1791.39201,16185.7533,1791.39201,10389.1144,16185.7533,8387.78978,1791.39201,4267.71229,1791.39201,8387.78978,1791.39201,1791.39201,1791.39201,26366.33759,10389.1144,4267.71229,12234.8894
08/01/2020,1795.07394,16224.2534,10439.9529,10439.9529,16224.2534,8414.70347,10439.9529,8414.70347,1781.43146,1781.43146,1781.43146,26618.10072,1242.51512,1185.0355,1231.50612,10439.9529,282.9768,805.5723,964.95034,1848.30769,16224.2534,26618.10072,1007.78346,10439.9529,26618.10072,1795.07394,4270.85123,4270.85123,1795.07394,1795.07394,1795.07394,1795.07394,1795.07394,1795.07394,16224.2534,1795.07394,10439.9529,16224.2534,8414.70347,1795.07394,4270.85123,1795.07394,8414.70347,1795.07394,1795.07394,1795.07394,26618.10072,10439.9529,4270.85123,12235.1678
09/01/2020,1802.93429,16303.041,10510.3819,10510.3819,16303.041,8422.20583,10510.3819,8422.20583,1797.33867,1797.33867,1797.33867,26918.34212,1248.26497,1190.30839,1240.252,10510.3819,284.60239,811.16599,972.00756,1856.58974,16303.041,26918.34212,1012.77349,10510.3819,26918.34212,1802.93429,4281.98474,4281.98474,1802.93429,1802.93429,1802.93429,1802.93429,1802.93429,1802.93429,16303.041,1802.93429,10510.3819,16303.041,8422.20583,1802.93429,4281.98474,1802.93429,8422.20583,1802.93429,1802.93429,1802.93429,26918.34212,10510.3819,4281.98474,12210.8764
10/01/2020,1796.1798,16269.1231,10481.7735,10481.7735,16269.1231,8385.4469,10481.7735,8385.4469,1794.13625,1794.13625,1794.13625,26851.06708,1240.98977,1181.89624,1238.67626,10481.7735,283.84563,805.7286,964.38018,1857.94445,16269.1231,26851.06708,1015.40664,10481.7735,26851.06708,1796.1798,4274.41272,4274.41272,1796.1798,1796.1798,1796.1798,1796.1798,1796.1798,1796.1798,16269.1231,1796.1798,10481.7735,16269.1231,8385.4469,1796.1798,4274.41272,1796.1798,8385.4469,1796.1798,1796.1798,1796.1798,26851.06708,10481.7735,4274.41272,12138.5414
13/01/2020,1806.16278,16388.6651,10558.2821,10558.2821,16388.6651,8445.95957,10558.2821,8445.95957,1810.09345,1810.09345,1810.09345,27221.30232,1245.41157,1192.67566,1247.10391,10558.2821,283.84889,805.87967,971.28129,1852.53082,16388.6651,27221.30232,1022.46976,10558.2821,27221.30232,1806.16278,4306.38435,4306.38435,1806.16278,1806.16278,1806.16278,1806.16278,1806.16278,1806.16278,16388.6651,1806.16278,10558.2821,16388.6651,8445.95957,1806.16278,4306.38435,1806.16278,8445.95957,1806.16278,1806.16278,1806.16278,27221.30232,10558.2821,4306.38435,12230.3559
14/01/2020,1808.70408,16415.3331,10547.232,10547.232,16415.3331,8477.22694,10547.232,8477.22694,1804.14478,1804.14478,1804.14478,27071.25156,1245.09689,1192.79963,1247.37383,10547.232,284.33848,806.15382,969.2651,1864.18439,16415.3331,27071.25156,1025.14207,10547.232,27071.25156,1808.70408,4318.65468,4318.65468,1808.70408,1808.70408,1808.70408,1808.70408,1808.70408,1808.70408,16415.3331,1808.70408,10547.232,16415.3331,8477.22694,1808.70408,4318.65468,1808.70408,8477.22694,1808.70408,1808.70408,1808.70408,27071.25156,10547.232,4318.65468,12251.1433
15/01/2020,1808.70116,16450.6825,10566.2117,10566.2117,16450.6825,8510.89864,10566.2117,8510.89864,1810.37188,1810.37188,1810.37188,27041.33484,1242.55228,1194.24985,1255.19068,10566.2117,283.60445,800.31369,964.22766,1879.59063,16450.6825,27041.33484,1039.27296,10566.2117,27041.33484,1808.70116,4325.417,4325.417,1808.70116,1808.70116,1808.70116,1808.70116,1808.70116,1808.70116,16450.6825,1808.70116,10566.2117,16450.6825,8510.89864,1808.70116,4325.417,1808.70116,8510.89864,1808.70116,1808.70116,1808.70116,27041.33484,10566.2117,4325.417,12272.6107
16/01/2020,1821.96402,16621.383,10655.7961,10655.7961,16621.383,8626.76242,10655.7961,8626.76242,1827.61671,1827.61671,1827.61671,27422.60658,1254.37932,1207.35905,1259.35692,10655.7961,284.19643,801.22714,972.52404,1890.40535,16621.383,27422.60658,1045.74457,10655.7961,27422.60658,1821.96402,4370.52298,4370.52298,1821.96402,1821.96402,1821.96402,1821.96402,1821.96402,1821.96402,16621.383,1821.96402,10655.7961,16621.383,8626.76242,1821.96402,4370.52298,1821.96402,8626.76242,1821.96402,1821.96402,1821.96402,27422.60658,10655.7961,4370.52298,12430.376
17/01/2020,1826.16313,16641.3187,10691.4314,10691.4314,16641.3187,8598.58913,10691.4314,8598.58913,1835.46143,1835.46143,1835.46143,27559.8918,1257.45142,1207.05274,1262.26124,10691.4314,282.96882,795.43633,976.36924,1890.615,16641.3187,27559.8918,1053.29295,10691.4314,27559.8918,1826.16313,4378.75009,4378.75009,1826.16313,1826.16313,1826.16313,1826.16313,1826.16313,1826.16313,16641.3187,1826.16313,10691.4314,16641.3187,8598.58913,1826.16313,4378.75009,1826.16313,8598.58913,1826.16313,1826.16313,1826.16313,27559.8918,10691.4314,4378.75009,12389.3174
21/01/2020,1818.39016,16584.0933,10665.1278,10665.1278,16584.0933,8529.09406,10665.1278,8529.09406,1833.94658,1833.94658,1833.94658,27519.40508,1254.65889,1194.11996,1265.90559,10665.1278,279.10295,779.64475,967.79723,1890.9791,16584.0933,27519.40508,1061.49883,10665.1278,27519.40508,1818.39016,4359.81389,4359.81389,1818.39016,1818.39016,1818.39016,1818.39016,1818.39016,1818.39016,16584.0933,1818.39016,10665.1278,16584.0933,8529.09406,1818.39016,4359.81389,1818.39016,8529.09406,1818.39016,1818.39016,1818.39016,27519.40508,10665.1278,4359.81389,12268.5998
22/01/2020,1818.54294,16579.4781,10670.2778,10670.2778,16579.4781,8521.87703,10670.2778,8521.87703,1835.49573,1835.49573,1835.49573,27606.09593,1253.86498,1188.12113,1266.99896,10670.2778,277.21801,772.27092,970.37683,1893.4721,16579.4781,27606.09593,1064.44578,10670.2778,27606.09593,1818.54294,4350.86046,4350.86046,1818.54294,1818.54294,1818.54294,1818.54294,1818.54294,1818.54294,16579.4781,1818.54294,10670.2778,16579.4781,8521.87703,1818.54294,4350.86046,1818.54294,8521.87703,1818.54294,1818.54294,1818.54294,27606.09593,10670.2778,4350.86046,12239.0246
23/01/2020,1819.42243,16625.7172,10683.04,10683.04,16625.7172,8524.86225,10683.04,8524.86225,1838.87629,1838.87629,1838.87629,27758.32134,1255.97602,1199.79091,1264.93757,10683.04,276.652,768.86855,968.6439,1883.86612,16625.7172,27758.32134,1074.15058,10683.04,27758.32134,1819.42243,4365.40314,4365.40314,1819.42243,1819.42243,1819.42243,1819.42243,1819.42243,1819.42243,16625.7172,1819.42243,10683.04,16625.7172,8524.86225,1819.42243,4365.40314,1819.42243,8524.86225,1819.42243,1819.42243,1819.42243,27758.32134,10683.04,4365.40314,12255.4762
24/01/2020,1803.72626,16463.1663,10587.6049,10587.6049,16463.1663,8410.03841,10587.6049,8410.03841,1821.93907,1821.93907,1821.93907,27634.42409,1239.61988,1192.6009,1256.38234,10587.6049,274.0238,759.48877,955.84281,1852.10638,16463.1663,27634.42409,1076.92558,10587.6049,27634.42409,1803.72626,4318.77791,4318.77791,1803.72626,1803.72626,1803.72626,1803.72626,1803.72626,1803.72626,16463.1663,1803.72626,10587.6049,16463.1663,8410.03841,1803.72626,4318.77791,1803.72626,8410.03841,1803.72626,1803.72626,1803.72626,27634.42409,10587.6049,4318.77791,12084.1906
27/01/2020,1778.57622,16216.5933,10422.5325,10422.5325,16216.5933,8318.55641,10422.5325,8318.55641,1790.8138,1790.8138,1790.8138,26963.22824,1221.12818,1171.63862,1251.95912,10422.5325,267.88356,738.15336,941.33557,1838.12793,16216.5933,26963.22824,1073.57549,10422.5325,26963.22824,1778.57622,4254.50687,4254.50687,1778.57622,1778.57622,1778.57622,1778.57622,1778.57622,1778.57622,16216.5933,1778.57622,10422.5325,16216.5933,8318.55641,1778.57622,4254.50687,1778.57622,8318.55641,1778.57622,1778.57622,1778.57622,26963.22824,10422.5325,4254.50687,11932.1583
28/01/2020,1791.88243,16370.2958,10528.1927,10528.1927,16370.2958,8390.28428,10528.1927,8390.28428,1813.29125,1813.29125,1813.29125,27492.27135,1233.37155,1179.7675,1253.13541,10528.1927,268.81892,741.68552,951.74893,1847.78674,16370.2958,27492.27135,1077.59946,10528.1927,27492.27135,1791.88243,4289.67095,4289.67095,1791.88243,1791.88243,1791.88243,1791.88243,1791.88243,1791.88243,16370.2958,1791.88243,10528.1927,16370.2958,8390.28428,1791.88243,4289.67095,1791.88243,8390.28428,1791.88243,1791.88243,1791.88243,27492.27135,10528.1927,4289.67095,12002.5871
29/01/2020,1784.73902,16315.6507,10519.8911,10519.8911,16315.6507,8344.32353,10519.8911,8344.32353,1817.10479,1817.10479,1817.10479,27529.15132,1233.13748,1184.53477,1246.35323,10519.8911,267.18713,733.46974,949.61461,1842.55329,16315.6507,27529.15132,1080.30627,10519.8911,27529.15132,1784.73902,4273.8246,4273.8246,1784.73902,1784.73902,1784.73902,1784.73902,1784.73902,1784.73902,16315.6507,1784.73902,10519.8911,16315.6507,8344.32353,1784.73902,4273.8246,1784.73902,8344.32353,1784.73902,1784.73902,1784.73902,27529.15132,10519.8911,4273.8246,11922.3556
30/01/2020,1793.18339,16358.6215,10555.593,10555.593,16358.6215,8339.7698,10555.593,8339.7698,1821.08723,1821.08723,1821.08723,27736.76691,1231.72163,1185.30857,1259.11528,10555.593,268.6778,739.69638,961.48028,1829.33816,16358.6215,27736.76691,1089.64363,10555.593,27736.76691,1793.18339,4287.83537,4287.83537,1793.18339,1793.18339,1793.18339,1793.18339,1793.18339,1793.18339,16358.6215,1793.18339,10555.593,16358.6215,8339.7698,1793.18339,4287.83537,1793.18339,8339.7698,1793.18339,1793.18339,1793.18339,27736.76691,10555.593,4287.83537,11939.296
31/01/2020,1761.92965,16064.7634,10370.5968,10370.5968,16064.7634,8167.35748,10370.5968,8167.35748,1789.01243,1789.01243,1789.01243,27022.95398,1237.47138,1157.59704,1244.67516,10370.5968,262.43129,716.85853,942.52811,1793.23836,16064.7634,27022.95398,1084.46557,10370.5968,27022.95398,1761.92965,4216.53464,4216.53464,1761.92965,1761.92965,1761.92965,1761.92965,1761.92965,1761.92965,16064.7634,1761.92965,10370.5968,16064.7634,8167.35748,1761.92965,4216.53464,1761.92965,8167.35748,1761.92965,1761.92965,1761.92965,27022.95398,10370.5968,4216.53464,11690.3311
03/02/2020,1768.72519,16195.4523,10454.3212,10454.3212,16195.4523,8259.29676,10454.3212,8259.29676,1810.24715,1810.24715,1810.24715,27356.60469,1245.09077,1158.9464,1244.94392,10454.3212,260.83268,707.57458,948.94022,1810.04475,16195.4523,27356.60469,1088.71789,10454.3212,27356.60469,1768.72519,4244.73209,4244.73209,1768.72519,1768.72519,1768.72519,1768.72519,1768.72519,1768.72519,16195.4523,1768.72519,10454.3212,16195.4523,8259.29676,1768.72519,4244.73209,1768.72519,8259.29676,1768.72519,1768.72519,1768.72519,27356.60469,10454.3212,4244.73209,11804.118
04/02/2020,1788.12466,16420.9221,10616.4223,10616.4223,16420.9221,8383.78888,10616.4223,8383.78888,1845.65339,1845.65339,1845.65339,28109.37742,1265.47516,1180.01319,1251.98043,10616.4223,261.69595,709.13461,958.87314,1840.38614,16420.9221,28109.37742,1077.99719,10616.4223,28109.37742,1788.12466,4290.24197,4290.24197,1788.12466,1788.12466,1788.12466,1788.12466,1788.12466,1788.12466,16420.9221,1788.12466,10616.4223,16420.9221,8383.78888,1788.12466,4290.24197,1788.12466,8383.78888,1788.12466,1788.12466,1788.12466,28109.37742,10616.4223,4290.24197,11940.3346
05/02/2020,1816.72752,16578.1876,10720.5907,10720.5907,16578.1876,8511.38292,10720.5907,8511.38292,1853.65396,1853.65396,1853.65396,28261.18449,1273.62518,1199.84074,1261.64082,10720.5907,269.37431,736.50785,977.65105,1876.12977,16578.1876,28261.18449,1083.19754,10720.5907,28261.18449,1816.72752,4354.81575,4354.81575,1816.72752,1816.72752,1816.72752,1816.72752,1816.72752,1816.72752,16578.1876,1816.72752,10720.5907,16578.1876,8511.38292,1816.72752,4354.81575,1816.72752,8511.38292,1816.72752,1816.72752,1816.72752,28261.18449,10720.5907,4354.81575,12166.8784
06/02/2020,1816.33314,16553.7864,10754.0856,10754.0856,16553.7864,8489.51178,10754.0856,8489.51178,1864.99519,1864.99519,1864.99519,28512.33444,1270.92399,1201.44988,1265.85387,10754.0856,267.43835,727.83897,976.17097,1878.50176,16553.7864,28512.33444,1083.36723,10754.0856,28512.33444,1816.33314,4341.91584,4341.91584,1816.33314,1816.33314,1816.33314,1816.33314,1816.33314,1816.33314,16553.7864,1816.33314,10754.0856,16553.7864,8489.51178,1816.33314,4341.91584,1816.33314,8489.51178,1816.33314,1816.33314,1816.33314,28512.33444,10754.0856,4341.91584,12089.8091
07/02/2020,1805.53173,16424.1689,10698.1399,10698.1399,16424.1689,8385.3767,10698.1399,8385.3767,1856.529,1856.529,1856.529,28239.25758,1265.86668,1192.25888,1267.74015,10698.1399,264.8607,722.04801,972.25357,1862.85552,16424.1689,28239.25758,1080.20448,10698.1399,28239.25758,1805.53173,4307.19655,4307.19655,1805.53173,1805.53173,1805.53173,1805.53173,1805.53173,1805.53173,16424.1689,1805.53173,10698.1399,16424.1689,8385.3767,1805.53173,4307.19655,1805.53173,8385.3767,1805.53173,1805.53173,1805.53173,28239.25758,10698.1399,4307.19655,11938.7106
10/02/2020,1811.92112,16523.5184,10777.8213,10777.8213,16523.5184,8440.59313,10777.8213,8440.59313,1876.80932,1876.80932,1876.80932,28625.07822,1280.53283,1198.27481,1272.98574,10777.8213,264.4793,717.88211,974.40899,1873.0443,16523.5184,28625.07822,1083.69954,10777.8213,28625.07822,1811.92112,4326.56716,4326.56716,1811.92112,1811.92112,1811.92112,1811.92112,1811.92112,1811.92112,16523.5184,1811.92112,10777.8213,16523.5184,8440.59313,1811.92112,4326.56716,1811.92112,8440.59313,1811.92112,1811.92112,1811.92112,28625.07822,10777.8213,4326.56716,11970.7298
11/02/2020,1819.77132,16625.1051,10801.5144,10801.5144,16625.1051,8490.92043,10801.5144,8490.92043,1877.40107,1877.40107,1877.40107,28575.49062,1290.44916,1203.37852,1268.92167,10801.5144,266.76242,725.89783,978.80027,1885.55422,16625.1051,28575.49062,1087.42284,10801.5144,28575.49062,1819.77132,4355.51002,4355.51002,1819.77132,1819.77132,1819.77132,1819.77132,1819.77132,1819.77132,16625.1051,1819.77132,10801.5144,16625.1051,8490.92043,1819.77132,4355.51002,1819.77132,8490.92043,1819.77132,1819.77132,1819.77132,28575.49062,10801.5144,4355.51002,12056.9088
12/02/2020,1826.60825,16734.7361,10871.8432,10871.8432,16734.7361,8551.01437,10871.8432,8551.01437,1894.20459,1894.20459,1894.20459,28886.80238,1303.66837,1214.50187,1268.70077,10871.8432,269.09696,735.9201,979.61948,1888.85659,16734.7361,28886.80238,1087.93094,10871.8432,28886.80238,1826.60825,4379.16384,4379.16384,1826.60825,1826.60825,1826.60825,1826.60825,1826.60825,1826.60825,16734.7361,1826.60825,10871.8432,16734.7361,8551.01437,1826.60825,4379.16384,1826.60825,8551.01437,1826.60825,1826.60825,1826.60825,28886.80238,10871.8432,4379.16384,12137.0795
13/02/2020,1826.05098,16749.9957,10862.8439,10862.8439,16749.9957,8575.29889,10862.8439,8575.29889,1891.76423,1891.76423,1891.76423,28781.18069,1301.3993,1208.61867,1275.64055,10862.8439,268.1916,732.79749,980.17596,1880.8944,16749.9957,28781.18069,1099.76969,10862.8439,28781.18069,1826.05098,4380.21689,4380.21689,1826.05098,1826.05098,1826.05098,1826.05098,1826.05098,1826.05098,16749.9957,1826.05098,10862.8439,16749.9957,8575.29889,1826.05098,4380.21689,1826.05098,8575.29889,1826.05098,1826.05098,1826.05098,28781.18069,10862.8439,4380.21689,12170.4102
14/02/2020,1826.04145,16790.5778,10886.5944,10886.5944,16790.5778,8545.01608,10886.5944,8545.01608,1899.55736,1899.55736,1899.55736,28876.46637,1298.94028,1207.139,1279.05498,10886.5944,267.39307,728.94634,980.57367,1883.82017,16790.5778,28876.46637,1107.63902,10886.5944,28876.46637,1826.04145,4382.79722,4382.79722,1826.04145,1826.04145,1826.04145,1826.04145,1826.04145,1826.04145,16790.5778,1826.04145,10886.5944,16790.5778,8545.01608,1826.04145,4382.79722,1826.04145,8545.01608,1826.04145,1826.04145,1826.04145,28876.46637,10886.5944,4382.79722,12107.9219
18/02/2020,1817.05521,16761.4848,10860.4662,10860.4662,16761.4848,8524.50735,10860.4662,8524.50735,1899.20384,1899.20384,1899.20384,28755.58329,1300.10749,1200.26728,1273.9093,10860.4662,266.59606,723.15744,972.44952,1877.31756,16761.4848,28755.58329,1115.89707,10860.4662,28755.58329,1817.05521,4371.16562,4371.16562,1817.05521,1817.05521,1817.05521,1817.05521,1817.05521,1817.05521,16761.4848,1817.05521,10860.4662,16761.4848,8524.50735,1817.05521,4371.16562,1817.05521,8524.50735,1817.05521,1817.05521,1817.05521,28755.58329,10860.4662,4371.16562,12053.6375
19/02/2020,1822.59651,16813.8019,10914.5504,10914.5504,16813.8019,8570.49715,10914.5504,8570.49715,1911.86544,1911.86544,1911.86544,29090.82255,1306.21952,1200.50337,1272.7151,10914.5504,269.7945,733.10704,979.29985,1886.8327,16813.8019,29090.82255,1104.51757,10914.5504,29090.82255,1822.59651,4375.41445,4375.41445,1822.59651,1822.59651,1822.59651,1822.59651,1822.59651,1822.59651,16813.8019,1822.59651,10914.5504,16813.8019,8570.49715,1822.59651,4375.41445,1822.59651,8570.49715,1822.59651,1822.59651,1822.59651,29090.82255,10914.5504,4375.41445,12099.1662
20/02/2020,1822.71028,16832.7208,10879.9531,10879.9531,16832.7208,8588.61765,10879.9531,8588.61765,1900.42387,1900.42387,1900.42387,28796.11826,1308.44693,1199.72262,1274.2005,10879.9531,269.96202,732.16501,978.62275,1874.6613,16832.7208,28796.11826,1107.50776,10879.9531,28796.11826,1822.71028,4392.9157,4392.9157,1822.71028,1822.71028,1822.71028,1822.71028,1822.71028,1822.71028,16832.7208,1822.71028,10879.9531,16832.7208,8588.61765,1822.71028,4392.9157,1822.71028,8588.61765,1822.71028,1822.71028,1822.71028,28796.11826,10879.9531,4392.9157,12171.0381
21/02/2020,1813.74998,16653.8526,10765.1727,10765.1727,16653.8526,8500.56548,10765.1727,8500.56548,1870.9952,1870.9952,1870.9952,28115.4113,1287.76117,1194.36384,1277.51344,10765.1727,268.20857,722.09583,968.95198,1873.95319,16653.8526,28115.4113,1105.52038,10765.1727,28115.4113,1813.74998,4360.30366,4360.30366,1813.74998,1813.74998,1813.74998,1813.74998,1813.74998,1813.74998,16653.8526,1813.74998,10765.1727,16653.8526,8500.56548,1813.74998,4360.30366,1813.74998,8500.56548,1813.74998,1813.74998,1813.74998,28115.4113,10765.1727,4360.30366,12062.4667
